nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
CRISTAL;5;2022;7;-3,37E+23;150.2;16.35;83.82;7056.38;5;46;96;99.0;13.1;83.77;-3,37E+18
CRISTAL;2;2022;8;-3,37E+23;103.6;15.15;78.73;7056.38;5;5;46;150.2;16.35;83.82;-3,37E+18
CRISTAL;0;2022;9;-3,37E+23;73.2;16.52;75.62;7056.38;2;5;5;103.6;15.15;78.73;-3,37E+18
CRISTAL;0;2022;10;-3,37E+24;96.2;19.02;75.58;7056.38;0;2;5;73.2;16.52;75.62;-3,37E+18
CRISTAL;1;2022;11;-3,37E+24;52.2;20.99;70.63;7056.38;0;0;2;96.2;19.02;75.58;-3,37E+18
CRISTAL;2;2022;12;-3,37E+24;63.6;23.97;70.19;7056.38;1;0;0;52.2;20.99;70.63;-3,37E+18
CRUZEIRO;4;2017;1;1,54866E+23;194.8;25.37;77.69;9590.62;4;0;1;194.8;25.37;77.69;1,54866E+18
CRUZEIRO;1;2017;2;1,54866E+23;43.0;26.21;77.29;9590.62;4;4;0;194.8;25.37;77.69;1,54866E+18
CRUZEIRO;0;2017;3;1,54866E+23;162.2;23.32;78.28;9590.62;1;4;4;43.0;26.21;77.29;1,54866E+18
CRUZEIRO;1;2017;4;1,54866E+23;113.0;20.35;78.93;9590.62;0;1;4;162.2;23.32;78.28;1,54866E+18
CRUZEIRO;0;2017;5;1,54866E+23;179.8;18.44;86.78;9590.62;1;0;1;113.0;20.35;78.93;1,54866E+18
CRUZEIRO;0;2017;6;1,54866E+23;197.0;16.14;84.48;9590.62;0;1;0;179.8;18.44;86.78;1,54866E+18
CRUZEIRO;0;2017;7;1,54866E+23;17.0;16.8;75.65;9590.62;0;0;1;197.0;16.14;84.48;1,54866E+18
CRUZEIRO;1;2017;8;1,54866E+23;104.4;17.48;80.06;9590.62;0;0;0;17.0;16.8;75.65;1,54866E+18
CRUZEIRO;0;2017;9;1,54866E+23;166.4;20.31;81.49;9590.62;1;0;0;104.4;17.48;80.06;1,54866E+18
CRUZEIRO;0;2017;10;1,54866E+24;289.8;20.0;78.24;9590.62;0;1;0;166.4;20.31;81.49;1,54866E+18
CRUZEIRO;0;2017;11;1,54866E+24;136.0;20.72;73.89;9590.62;0;0;1;289.8;20.0;78.24;1,54866E+18
CRUZEIRO;0;2017;12;1,54866E+24;153.2;23.86;76.55;9590.62;0;0;0;136.0;20.72;73.89;1,54866E+18
CRUZEIRO;1;2018;1;1,54866E+23;149.8;24.55;77.28;9590.62;0;0;0;153.2;23.86;76.55;1,54866E+18
CRUZEIRO;1;2018;2;1,54866E+23;110.4;23.78;77.16;9590.62;1;0;0;149.8;24.55;77.28;1,54866E+18
CRUZEIRO;0;2018;3;1,54866E+23;116.6;22.99;79.94;9590.62;1;1;0;110.4;23.78;77.16;1,54866E+18
CRUZEIRO;0;2018;4;1,54866E+23;88.8;23.14;81.22;9590.62;0;1;1;116.6;22.99;79.94;1,54866E+18
CRUZEIRO;0;2018;5;1,54866E+23;91.8;18.05;82.33;9590.62;0;0;1;88.8;23.14;81.22;1,54866E+18
CRUZEIRO;0;2018;6;1,54866E+23;145.2;13.28;86.15;9590.62;0;0;0;91.8;18.05;82.33;1,54866E+18
CRUZEIRO;0;2018;7;1,54866E+23;167.6;14.52;87.67;9590.62;0;0;0;145.2;13.28;86.15;1,54866E+18
CRUZEIRO;0;2018;8;1,54866E+23;147.2;14.08;82.36;9590.62;0;0;0;167.6;14.52;87.67;1,54866E+18
CRUZEIRO;0;2018;9;1,54866E+23;147.0;19.11;83.8;9590.62;0;0;0;147.2;14.08;82.36;1,54866E+18
CRUZEIRO;1;2018;10;1,54866E+24;91.6;20.03;77.69;9590.62;0;0;0;147.0;19.11;83.8;1,54866E+18
CRUZEIRO;0;2018;11;1,54866E+24;129.2;22.58;74.61;9590.62;1;0;0;91.6;20.03;77.69;1,54866E+18
CRUZEIRO;0;2018;12;1,54866E+24;61.4;23.98;73.18;9590.62;0;1;0;129.2;22.58;74.61;1,54866E+18
CRUZEIRO;1;2019;1;1,54866E+23;117.6;26.66;77.85;9590.62;0;0;1;61.4;23.98;73.18;1,54866E+18
CRUZEIRO;0;2019;2;1,54866E+23;95.8;24.58;76.44;9590.62;1;0;0;117.6;26.66;77.85;1,54866E+18
CRUZEIRO;0;2019;3;1,54866E+23;80.2;22.99;78.65;9590.62;0;1;0;95.8;24.58;76.44;1,54866E+18
CRUZEIRO;1;2019;4;1,54866E+23;238.0;21.8;85.52;9590.62;0;0;1;80.2;22.99;78.65;1,54866E+18
CRUZEIRO;4;2019;5;1,54866E+23;250.6;19.06;90.15;9590.62;1;0;0;238.0;21.8;85.52;1,54866E+18
CRUZEIRO;0;2019;6;1,54866E+23;67.8;18.47;79.23;9590.62;4;1;0;250.6;19.06;90.15;1,54866E+18
CRUZEIRO;1;2019;7;1,54866E+23;134.2;13.65;80.61;9590.62;0;4;1;67.8;18.47;79.23;1,54866E+18
CRUZEIRO;1;2019;8;1,54866E+23;79.4;15.57;74.54;9590.62;1;0;4;134.2;13.65;80.61;1,54866E+18
CRUZEIRO;0;2019;9;1,54866E+23;90.8;16.91;76.06;9590.62;1;1;0;79.4;15.57;74.54;1,54866E+18
CRUZEIRO;0;2019;10;1,54866E+24;277.0;20.59;78.76;9590.62;0;1;1;90.8;16.91;76.06;1,54866E+18
CRUZEIRO;1;2019;11;1,54866E+24;91.2;22.24;73.57;9590.62;0;0;1;277.0;20.59;78.76;1,54866E+18
CRUZEIRO;3;2019;12;1,54866E+24;19.2;24.81;61.11;9590.62;1;0;0;91.2;22.24;73.57;1,54866E+18
CRUZEIRO;0;2020;1;1,54866E+23;81.6;25.32;70.41;9590.62;3;1;0;19.2;24.81;61.11;1,54866E+18
CRUZEIRO;1;2020;2;1,54866E+23;83.0;24.81;68.1;9590.62;0;3;1;81.6;25.32;70.41;1,54866E+18
CRUZEIRO;0;2020;3;1,54866E+23;23.4;24.48;71.13;9590.62;1;0;3;83.0;24.81;68.1;1,54866E+18
CRUZEIRO;0;2020;4;1,54866E+23;30.8;20.44;70.94;9590.62;0;1;0;23.4;24.48;71.13;1,54866E+18
CRUZEIRO;0;2020;5;1,54866E+23;132.2;16.83;74.98;9590.62;0;0;1;30.8;20.44;70.94;1,54866E+18
CRUZEIRO;0;2020;6;1,54866E+23;235.2;16.45;79.76;9590.62;0;0;0;132.2;16.83;74.98;1,54866E+18
CRUZEIRO;0;2020;7;1,54866E+23;262.0;13.73;78.43;9590.62;0;0;0;235.2;16.45;79.76;1,54866E+18
CRUZEIRO;0;2020;8;1,54866E+23;78.4;16.1;75.38;9590.62;0;0;0;262.0;13.73;78.43;1,54866E+18
CRUZEIRO;0;2020;9;1,54866E+23;230.2;16.87;81.81;9590.62;0;0;0;78.4;16.1;75.38;1,54866E+18
CRUZEIRO;0;2020;10;1,54866E+24;97.0;19.36;76.87;9590.62;0;0;0;230.2;16.87;81.81;1,54866E+18
CRUZEIRO;0;2020;11;1,54866E+24;52.4;21.7;72.57;9590.62;0;0;0;97.0;19.36;76.87;1,54866E+18
CRUZEIRO;0;2020;12;1,54866E+24;104.4;23.86;71.45;9590.62;0;0;0;52.4;21.7;72.57;1,54866E+18
CRUZEIRO;0;2021;1;1,54866E+23;129.0;24.93;70.98;9590.62;0;0;0;104.4;23.86;71.45;1,54866E+18
CRUZEIRO;1;2021;2;1,54866E+23;30.2;24.56;72.08;9590.62;0;0;0;129.0;24.93;70.98;1,54866E+18
CRUZEIRO;1;2021;3;1,54866E+23;79.2;23.69;77.53;9590.62;1;0;0;30.2;24.56;72.08;1,54866E+18
CRUZEIRO;2;2021;4;1,54866E+23;27.0;21.77;71.68;9590.62;1;1;0;79.2;23.69;77.53;1,54866E+18
CRUZEIRO;0;2021;5;1,54866E+23;164.8;15.51;76.38;9590.62;2;1;1;27.0;21.77;71.68;1,54866E+18
CRUZEIRO;0;2021;6;1,54866E+23;173.2;14.38;81.87;9590.62;0;2;1;164.8;15.51;76.38;1,54866E+18
CRUZEIRO;0;2021;7;1,54866E+23;46.6;13.59;77.22;9590.62;0;0;2;173.2;14.38;81.87;1,54866E+18
CRUZEIRO;0;2021;8;1,54866E+23;135.0;16.54;80.21;9590.62;0;0;0;46.6;13.59;77.22;1,54866E+18
CRUZEIRO;0;2021;9;1,54866E+23;202.2;18.21;79.4;9590.62;0;0;0;135.0;16.54;80.21;1,54866E+18
CRUZEIRO;0;2021;10;1,54866E+24;60.4;19.68;71.96;9590.62;0;0;0;202.2;18.21;79.4;1,54866E+18
CRUZEIRO;1;2021;11;1,54866E+24;85.0;21.9;69.75;9590.62;0;0;0;60.4;19.68;71.96;1,54866E+18
CRUZEIRO;0;2021;12;1,54866E+24;88.4;23.12;72.17;9590.62;1;0;0;85.0;21.9;69.75;1,54866E+18
CRUZEIRO;1;2022;1;1,54866E+23;195.2;26.21;71.14;9590.62;0;1;0;88.4;23.12;72.17;1,54866E+18
CRUZEIRO;2;2022;2;1,54866E+23;29.0;25.2;71.01;9590.62;1;0;1;195.2;26.21;71.14;1,54866E+18
CRUZEIRO;32;2022;3;1,54866E+23;184.8;22.67;76.84;9590.62;2;1;0;29.0;25.2;71.01;1,54866E+18
CRUZEIRO;72;2022;4;1,54866E+23;116.2;19.8;79.07;9590.62;32;2;1;184.8;22.67;76.84;1,54866E+18
CRUZEIRO;24;2022;5;1,54866E+23;153.8;15.64;84.43;9590.62;72;32;2;116.2;19.8;79.07;1,54866E+18
CRUZEIRO;8;2022;6;1,54866E+23;99.0;13.1;83.77;9590.62;24;72;32;153.8;15.64;84.43;1,54866E+18
CRUZEIRO;5;2022;7;1,54866E+23;150.2;16.35;83.82;9590.62;8;24;72;99.0;13.1;83.77;1,54866E+18
CRUZEIRO;4;2022;8;1,54866E+23;103.6;15.15;78.73;9590.62;5;8;24;150.2;16.35;83.82;1,54866E+18
CRUZEIRO;3;2022;9;1,54866E+23;73.2;16.52;75.62;9590.62;4;5;8;103.6;15.15;78.73;1,54866E+18
CRUZEIRO;1;2022;10;1,54866E+24;96.2;19.02;75.58;9590.62;3;4;5;73.2;16.52;75.62;1,54866E+18
CRUZEIRO;0;2022;11;1,54866E+24;52.2;20.99;70.63;9590.62;1;3;4;96.2;19.02;75.58;1,54866E+18
CRUZEIRO;2;2022;12;1,54866E+24;63.6;23.97;70.19;9590.62;0;1;3;52.2;20.99;70.63;1,54866E+18
EIXO BALTAZAR;2;2017;1;-3,92E+23;194.8;25.37;77.69;8375.15;2;2;2;194.8;25.37;77.69;-3,92E+18
EIXO BALTAZAR;1;2017;2;-3,92E+23;43.0;26.21;77.29;8375.15;2;2;2;194.8;25.37;77.69;-3,92E+18
EIXO BALTAZAR;2;2017;3;-3,92E+23;162.2;23.32;78.28;8375.15;1;2;2;43.0;26.21;77.29;-3,92E+18
EIXO BALTAZAR;3;2017;4;-3,92E+23;113.0;20.35;78.93;8375.15;2;1;2;162.2;23.32;78.28;-3,92E+18
EIXO BALTAZAR;0;2017;5;-3,92E+23;179.8;18.44;86.78;8375.15;3;2;1;113.0;20.35;78.93;-3,92E+18
EIXO BALTAZAR;0;2017;6;-3,92E+23;197.0;16.14;84.48;8375.15;0;3;2;179.8;18.44;86.78;-3,92E+18
EIXO BALTAZAR;1;2017;7;-3,92E+23;17.0;16.8;75.65;8375.15;0;0;3;197.0;16.14;84.48;-3,92E+18
EIXO BALTAZAR;0;2017;8;-3,92E+23;104.4;17.48;80.06;8375.15;1;0;0;17.0;16.8;75.65;-3,92E+18
EIXO BALTAZAR;3;2017;9;-3,92E+23;166.4;20.31;81.49;8375.15;0;1;0;104.4;17.48;80.06;-3,92E+18
EIXO BALTAZAR;1;2017;10;-3,92E+24;289.8;20.0;78.24;8375.15;3;0;1;166.4;20.31;81.49;-3,92E+18
EIXO BALTAZAR;2;2017;11;-3,92E+24;136.0;20.72;73.89;8375.15;1;3;0;289.8;20.0;78.24;-3,92E+18
EIXO BALTAZAR;4;2017;12;-3,92E+24;153.2;23.86;76.55;8375.15;2;1;3;136.0;20.72;73.89;-3,92E+18
EIXO BALTAZAR;1;2018;1;-3,92E+23;149.8;24.55;77.28;8375.15;4;2;1;153.2;23.86;76.55;-3,92E+18
EIXO BALTAZAR;1;2018;2;-3,92E+23;110.4;23.78;77.16;8375.15;1;4;2;149.8;24.55;77.28;-3,92E+18
EIXO BALTAZAR;1;2018;3;-3,92E+23;116.6;22.99;79.94;8375.15;1;1;4;110.4;23.78;77.16;-3,92E+18
EIXO BALTAZAR;0;2018;4;-3,92E+23;88.8;23.14;81.22;8375.15;1;1;1;116.6;22.99;79.94;-3,92E+18
EIXO BALTAZAR;0;2018;5;-3,92E+23;91.8;18.05;82.33;8375.15;0;1;1;88.8;23.14;81.22;-3,92E+18
EIXO BALTAZAR;0;2018;6;-3,92E+23;145.2;13.28;86.15;8375.15;0;0;1;91.8;18.05;82.33;-3,92E+18
EIXO BALTAZAR;2;2018;7;-3,92E+23;167.6;14.52;87.67;8375.15;0;0;0;145.2;13.28;86.15;-3,92E+18
EIXO BALTAZAR;0;2018;8;-3,92E+23;147.2;14.08;82.36;8375.15;2;0;0;167.6;14.52;87.67;-3,92E+18
EIXO BALTAZAR;0;2018;9;-3,92E+23;147.0;19.11;83.8;8375.15;0;2;0;147.2;14.08;82.36;-3,92E+18
EIXO BALTAZAR;1;2018;10;-3,92E+24;91.6;20.03;77.69;8375.15;0;0;2;147.0;19.11;83.8;-3,92E+18
EIXO BALTAZAR;0;2018;11;-3,92E+24;129.2;22.58;74.61;8375.15;1;0;0;91.6;20.03;77.69;-3,92E+18
EIXO BALTAZAR;0;2018;12;-3,92E+24;61.4;23.98;73.18;8375.15;0;1;0;129.2;22.58;74.61;-3,92E+18
EIXO BALTAZAR;2;2019;1;-3,92E+23;117.6;26.66;77.85;8375.15;0;0;1;61.4;23.98;73.18;-3,92E+18
EIXO BALTAZAR;0;2019;2;-3,92E+23;95.8;24.58;76.44;8375.15;2;0;0;117.6;26.66;77.85;-3,92E+18
EIXO BALTAZAR;3;2019;3;-3,92E+23;80.2;22.99;78.65;8375.15;0;2;0;95.8;24.58;76.44;-3,92E+18
EIXO BALTAZAR;18;2019;4;-3,92E+23;238.0;21.8;85.52;8375.15;3;0;2;80.2;22.99;78.65;-3,92E+18
EIXO BALTAZAR;36;2019;5;-3,92E+23;250.6;19.06;90.15;8375.15;18;3;0;238.0;21.8;85.52;-3,92E+18
EIXO BALTAZAR;16;2019;6;-3,92E+23;67.8;18.47;79.23;8375.15;36;18;3;250.6;19.06;90.15;-3,92E+18
EIXO BALTAZAR;3;2019;7;-3,92E+23;134.2;13.65;80.61;8375.15;16;36;18;67.8;18.47;79.23;-3,92E+18
EIXO BALTAZAR;1;2019;8;-3,92E+23;79.4;15.57;74.54;8375.15;3;16;36;134.2;13.65;80.61;-3,92E+18
EIXO BALTAZAR;2;2019;9;-3,92E+23;90.8;16.91;76.06;8375.15;1;3;16;79.4;15.57;74.54;-3,92E+18
EIXO BALTAZAR;1;2019;10;-3,92E+24;277.0;20.59;78.76;8375.15;2;1;3;90.8;16.91;76.06;-3,92E+18
EIXO BALTAZAR;0;2019;11;-3,92E+24;91.2;22.24;73.57;8375.15;1;2;1;277.0;20.59;78.76;-3,92E+18
EIXO BALTAZAR;0;2019;12;-3,92E+24;19.2;24.81;61.11;8375.15;0;1;2;91.2;22.24;73.57;-3,92E+18
EIXO BALTAZAR;1;2020;1;-3,92E+23;81.6;25.32;70.41;8375.15;0;0;1;19.2;24.81;61.11;-3,92E+18
EIXO BALTAZAR;5;2020;2;-3,92E+23;83.0;24.81;68.1;8375.15;1;0;0;81.6;25.32;70.41;-3,92E+18
EIXO BALTAZAR;0;2020;3;-3,92E+23;23.4;24.48;71.13;8375.15;5;1;0;83.0;24.81;68.1;-3,92E+18
EIXO BALTAZAR;0;2020;4;-3,92E+23;30.8;20.44;70.94;8375.15;0;5;1;23.4;24.48;71.13;-3,92E+18
EIXO BALTAZAR;1;2020;5;-3,92E+23;132.2;16.83;74.98;8375.15;0;0;5;30.8;20.44;70.94;-3,92E+18
EIXO BALTAZAR;2;2020;6;-3,92E+23;235.2;16.45;79.76;8375.15;1;0;0;132.2;16.83;74.98;-3,92E+18
EIXO BALTAZAR;1;2020;7;-3,92E+23;262.0;13.73;78.43;8375.15;2;1;0;235.2;16.45;79.76;-3,92E+18
EIXO BALTAZAR;0;2020;8;-3,92E+23;78.4;16.1;75.38;8375.15;1;2;1;262.0;13.73;78.43;-3,92E+18
EIXO BALTAZAR;1;2020;9;-3,92E+23;230.2;16.87;81.81;8375.15;0;1;2;78.4;16.1;75.38;-3,92E+18
EIXO BALTAZAR;0;2020;10;-3,92E+24;97.0;19.36;76.87;8375.15;1;0;1;230.2;16.87;81.81;-3,92E+18
EIXO BALTAZAR;1;2020;11;-3,92E+24;52.4;21.7;72.57;8375.15;0;1;0;97.0;19.36;76.87;-3,92E+18
EIXO BALTAZAR;0;2020;12;-3,92E+24;104.4;23.86;71.45;8375.15;1;0;1;52.4;21.7;72.57;-3,92E+18
EIXO BALTAZAR;1;2021;1;-3,92E+23;129.0;24.93;70.98;8375.15;0;1;0;104.4;23.86;71.45;-3,92E+18
EIXO BALTAZAR;0;2021;2;-3,92E+23;30.2;24.56;72.08;8375.15;1;0;1;129.0;24.93;70.98;-3,92E+18
EIXO BALTAZAR;1;2021;3;-3,92E+23;79.2;23.69;77.53;8375.15;0;1;0;30.2;24.56;72.08;-3,92E+18
EIXO BALTAZAR;1;2021;4;-3,92E+23;27.0;21.77;71.68;8375.15;1;0;1;79.2;23.69;77.53;-3,92E+18
EIXO BALTAZAR;3;2021;5;-3,92E+23;164.8;15.51;76.38;8375.15;1;1;0;27.0;21.77;71.68;-3,92E+18
EIXO BALTAZAR;1;2021;6;-3,92E+23;173.2;14.38;81.87;8375.15;3;1;1;164.8;15.51;76.38;-3,92E+18
EIXO BALTAZAR;0;2021;7;-3,92E+23;46.6;13.59;77.22;8375.15;1;3;1;173.2;14.38;81.87;-3,92E+18
EIXO BALTAZAR;0;2021;8;-3,92E+23;135.0;16.54;80.21;8375.15;0;1;3;46.6;13.59;77.22;-3,92E+18
EIXO BALTAZAR;0;2021;9;-3,92E+23;202.2;18.21;79.4;8375.15;0;0;1;135.0;16.54;80.21;-3,92E+18
EIXO BALTAZAR;1;2021;10;-3,92E+24;60.4;19.68;71.96;8375.15;0;0;0;202.2;18.21;79.4;-3,92E+18
EIXO BALTAZAR;1;2021;11;-3,92E+24;85.0;21.9;69.75;8375.15;1;0;0;60.4;19.68;71.96;-3,92E+18
EIXO BALTAZAR;2;2021;12;-3,92E+24;88.4;23.12;72.17;8375.15;1;1;0;85.0;21.9;69.75;-3,92E+18
EIXO BALTAZAR;2;2022;1;-3,92E+23;195.2;26.21;71.14;8375.15;2;1;1;88.4;23.12;72.17;-3,92E+18
EIXO BALTAZAR;2;2022;2;-3,92E+23;29.0;25.2;71.01;8375.15;2;2;1;195.2;26.21;71.14;-3,92E+18
EIXO BALTAZAR;34;2022;3;-3,92E+23;184.8;22.67;76.84;8375.15;2;2;2;29.0;25.2;71.01;-3,92E+18
EIXO BALTAZAR;145;2022;4;-3,92E+23;116.2;19.8;79.07;8375.15;34;2;2;184.8;22.67;76.84;-3,92E+18
EIXO BALTAZAR;94;2022;5;-3,92E+23;153.8;15.64;84.43;8375.15;145;34;2;116.2;19.8;79.07;-3,92E+18
EIXO BALTAZAR;12;2022;6;-3,92E+23;99.0;13.1;83.77;8375.15;94;145;34;153.8;15.64;84.43;-3,92E+18
EIXO BALTAZAR;10;2022;7;-3,92E+23;150.2;16.35;83.82;8375.15;12;94;145;99.0;13.1;83.77;-3,92E+18
EIXO BALTAZAR;0;2022;8;-3,92E+23;103.6;15.15;78.73;8375.15;10;12;94;150.2;16.35;83.82;-3,92E+18
EIXO BALTAZAR;0;2022;9;-3,92E+23;73.2;16.52;75.62;8375.15;0;10;12;103.6;15.15;78.73;-3,92E+18
EIXO BALTAZAR;2;2022;10;-3,92E+24;96.2;19.02;75.58;8375.15;0;0;10;73.2;16.52;75.62;-3,92E+18
EIXO BALTAZAR;2;2022;11;-3,92E+24;52.2;20.99;70.63;8375.15;2;0;0;96.2;19.02;75.58;-3,92E+18
EIXO BALTAZAR;3;2022;12;-3,92E+24;63.6;23.97;70.19;8375.15;2;2;0;52.2;20.99;70.63;-3,92E+18
EXTREMO SUL;4;2017;1;-6,40E+23;194.8;25.37;77.69;300.6;4;6;2;194.8;25.37;77.69;-6,40E+18
EXTREMO SUL;1;2017;2;-6,40E+23;43.0;26.21;77.29;300.6;4;4;6;194.8;25.37;77.69;-6,40E+18
EXTREMO SUL;2;2017;3;-6,40E+23;162.2;23.32;78.28;300.6;1;4;4;43.0;26.21;77.29;-6,40E+18
EXTREMO SUL;0;2017;4;-6,40E+23;113.0;20.35;78.93;300.6;2;1;4;162.2;23.32;78.28;-6,40E+18
EXTREMO SUL;1;2017;5;-6,40E+23;179.8;18.44;86.78;300.6;0;2;1;113.0;20.35;78.93;-6,40E+18
EXTREMO SUL;0;2017;6;-6,40E+23;197.0;16.14;84.48;300.6;1;0;2;179.8;18.44;86.78;-6,40E+18
EXTREMO SUL;1;2017;7;-6,40E+23;17.0;16.8;75.65;300.6;0;1;0;197.0;16.14;84.48;-6,40E+18
EXTREMO SUL;1;2017;8;-6,40E+23;104.4;17.48;80.06;300.6;1;0;1;17.0;16.8;75.65;-6,40E+18
EXTREMO SUL;0;2017;9;-6,40E+23;166.4;20.31;81.49;300.6;1;1;0;104.4;17.48;80.06;-6,40E+18
EXTREMO SUL;1;2017;10;-6,40E+24;289.8;20.0;78.24;300.6;0;1;1;166.4;20.31;81.49;-6,40E+18
EXTREMO SUL;0;2017;11;-6,40E+24;136.0;20.72;73.89;300.6;1;0;1;289.8;20.0;78.24;-6,40E+18
EXTREMO SUL;0;2017;12;-6,40E+24;153.2;23.86;76.55;300.6;0;1;0;136.0;20.72;73.89;-6,40E+18
EXTREMO SUL;0;2018;1;-6,40E+23;149.8;24.55;77.28;300.6;0;0;1;153.2;23.86;76.55;-6,40E+18
EXTREMO SUL;0;2018;2;-6,40E+23;110.4;23.78;77.16;300.6;0;0;0;149.8;24.55;77.28;-6,40E+18
EXTREMO SUL;0;2018;3;-6,40E+23;116.6;22.99;79.94;300.6;0;0;0;110.4;23.78;77.16;-6,40E+18
EXTREMO SUL;0;2018;4;-6,40E+23;88.8;23.14;81.22;300.6;0;0;0;116.6;22.99;79.94;-6,40E+18
EXTREMO SUL;0;2018;5;-6,40E+23;91.8;18.05;82.33;300.6;0;0;0;88.8;23.14;81.22;-6,40E+18
EXTREMO SUL;0;2018;6;-6,40E+23;145.2;13.28;86.15;300.6;0;0;0;91.8;18.05;82.33;-6,40E+18
EXTREMO SUL;0;2018;7;-6,40E+23;167.6;14.52;87.67;300.6;0;0;0;145.2;13.28;86.15;-6,40E+18
EXTREMO SUL;0;2018;8;-6,40E+23;147.2;14.08;82.36;300.6;0;0;0;167.6;14.52;87.67;-6,40E+18
EXTREMO SUL;1;2018;9;-6,40E+23;147.0;19.11;83.8;300.6;0;0;0;147.2;14.08;82.36;-6,40E+18
EXTREMO SUL;0;2018;10;-6,40E+24;91.6;20.03;77.69;300.6;1;0;0;147.0;19.11;83.8;-6,40E+18
EXTREMO SUL;0;2018;11;-6,40E+24;129.2;22.58;74.61;300.6;0;1;0;91.6;20.03;77.69;-6,40E+18
EXTREMO SUL;1;2018;12;-6,40E+24;61.4;23.98;73.18;300.6;0;0;1;129.2;22.58;74.61;-6,40E+18
EXTREMO SUL;0;2019;1;-6,40E+23;117.6;26.66;77.85;300.6;1;0;0;61.4;23.98;73.18;-6,40E+18
EXTREMO SUL;0;2019;2;-6,40E+23;95.8;24.58;76.44;300.6;0;1;0;117.6;26.66;77.85;-6,40E+18
EXTREMO SUL;1;2019;3;-6,40E+23;80.2;22.99;78.65;300.6;0;0;1;95.8;24.58;76.44;-6,40E+18
EXTREMO SUL;2;2019;4;-6,40E+23;238.0;21.8;85.52;300.6;1;0;0;80.2;22.99;78.65;-6,40E+18
EXTREMO SUL;0;2019;5;-6,40E+23;250.6;19.06;90.15;300.6;2;1;0;238.0;21.8;85.52;-6,40E+18
EXTREMO SUL;2;2019;6;-6,40E+23;67.8;18.47;79.23;300.6;0;2;1;250.6;19.06;90.15;-6,40E+18
EXTREMO SUL;1;2019;7;-6,40E+23;134.2;13.65;80.61;300.6;2;0;2;67.8;18.47;79.23;-6,40E+18
EXTREMO SUL;0;2019;8;-6,40E+23;79.4;15.57;74.54;300.6;1;2;0;134.2;13.65;80.61;-6,40E+18
EXTREMO SUL;0;2019;9;-6,40E+23;90.8;16.91;76.06;300.6;0;1;2;79.4;15.57;74.54;-6,40E+18
EXTREMO SUL;0;2019;10;-6,40E+24;277.0;20.59;78.76;300.6;0;0;1;90.8;16.91;76.06;-6,40E+18
EXTREMO SUL;1;2019;11;-6,40E+24;91.2;22.24;73.57;300.6;0;0;0;277.0;20.59;78.76;-6,40E+18
EXTREMO SUL;0;2019;12;-6,40E+24;19.2;24.81;61.11;300.6;1;0;0;91.2;22.24;73.57;-6,40E+18
EXTREMO SUL;0;2020;1;-6,40E+23;81.6;25.32;70.41;300.6;0;1;0;19.2;24.81;61.11;-6,40E+18
EXTREMO SUL;1;2020;2;-6,40E+23;83.0;24.81;68.1;300.6;0;0;1;81.6;25.32;70.41;-6,40E+18
EXTREMO SUL;0;2020;3;-6,40E+23;23.4;24.48;71.13;300.6;1;0;0;83.0;24.81;68.1;-6,40E+18
EXTREMO SUL;0;2020;4;-6,40E+23;30.8;20.44;70.94;300.6;0;1;0;23.4;24.48;71.13;-6,40E+18
EXTREMO SUL;0;2020;5;-6,40E+23;132.2;16.83;74.98;300.6;0;0;1;30.8;20.44;70.94;-6,40E+18
EXTREMO SUL;0;2020;6;-6,40E+23;235.2;16.45;79.76;300.6;0;0;0;132.2;16.83;74.98;-6,40E+18
EXTREMO SUL;0;2020;7;-6,40E+23;262.0;13.73;78.43;300.6;0;0;0;235.2;16.45;79.76;-6,40E+18
EXTREMO SUL;0;2020;8;-6,40E+23;78.4;16.1;75.38;300.6;0;0;0;262.0;13.73;78.43;-6,40E+18
EXTREMO SUL;0;2020;9;-6,40E+23;230.2;16.87;81.81;300.6;0;0;0;78.4;16.1;75.38;-6,40E+18
EXTREMO SUL;0;2020;10;-6,40E+24;97.0;19.36;76.87;300.6;0;0;0;230.2;16.87;81.81;-6,40E+18
EXTREMO SUL;0;2020;11;-6,40E+24;52.4;21.7;72.57;300.6;0;0;0;97.0;19.36;76.87;-6,40E+18
EXTREMO SUL;0;2020;12;-6,40E+24;104.4;23.86;71.45;300.6;0;0;0;52.4;21.7;72.57;-6,40E+18
EXTREMO SUL;0;2021;1;-6,40E+23;129.0;24.93;70.98;300.6;0;0;0;104.4;23.86;71.45;-6,40E+18
EXTREMO SUL;0;2021;2;-6,40E+23;30.2;24.56;72.08;300.6;0;0;0;129.0;24.93;70.98;-6,40E+18
EXTREMO SUL;0;2021;3;-6,40E+23;79.2;23.69;77.53;300.6;0;0;0;30.2;24.56;72.08;-6,40E+18
EXTREMO SUL;0;2021;4;-6,40E+23;27.0;21.77;71.68;300.6;0;0;0;79.2;23.69;77.53;-6,40E+18
EXTREMO SUL;0;2021;5;-6,40E+23;164.8;15.51;76.38;300.6;0;0;0;27.0;21.77;71.68;-6,40E+18
EXTREMO SUL;0;2021;6;-6,40E+23;173.2;14.38;81.87;300.6;0;0;0;164.8;15.51;76.38;-6,40E+18
